length,entropy,special_char_ratio,digit_ratio,alpha_ratio,whitespace_count,max_char_run,hex_encoded,keyword_count,keyword_diversity,has_union,boolean_op_count,has_time_keyword,has_exfil_keyword,has_destructive,comment_count,quote_imbalance,comparison_count,semicolon_count,url_encoding_depth,ast_token_count,ast_keyword_count,ast_has_where,ast_has_comparison,ast_has_union
145,4.567000929130152,0.11724137931034483,0.0,0.6551724137931034,22,2,0,1,1,0,0,0,0,1,0,1,0,0,0,70,3,0,0,0
81,4.5741765459876635,0.12345679012345678,0.0,0.6296296296296297,16,2,0,1,1,0,0,0,0,1,0,0,0,0,0,45,3,0,0,0
59,4.590459473810526,0.0,0.0,0.7966101694915254,10,2,0,1,1,0,0,0,0,0,0,0,0,0,0,30,5,1,0,0
57,4.4953666640326775,0.0,0.0,0.7894736842105263,10,2,0,1,1,0,0,0,0,0,0,0,0,0,0,27,5,1,0,0
78,4.429731392945,0.08974358974358974,0.0,0.7051282051282052,15,2,0,0,0,0,0,0,0,1,0,0,3,0,0,38,4,1,1,0
49,4.260331722143774,0.12244897959183673,0.0,0.7142857142857143,8,2,0,0,0,0,0,0,0,1,0,0,2,0,0,23,4,1,1,0
20,3.8841837197791884,0.05,0.0,0.8,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0
46,4.3195602607254004,0.06521739130434782,0.0,0.8043478260869565,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,18,3,1,1,0
16,3.577819531114783,0.0,0.0,0.875,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,0,0,0
29,3.9044815311826335,0.06896551724137931,0.0,0.6896551724137931,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0
42,4.0284076009896115,0.07142857142857142,0.0,0.7142857142857143,9,2,0,2,1,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0
29,4.086790375244804,0.034482758620689655,0.034482758620689655,0.7586206896551724,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0
22,3.82306798227366,0.045454545454545456,0.045454545454545456,0.7272727272727273,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0
46,4.2946635862096025,0.021739130434782608,0.021739130434782608,0.782608695652174,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,19,6,0,0,0
37,4.175273297885967,0.02702702702702703,0.05405405405405406,0.7567567567567568,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0
53,4.234363558410904,0.018867924528301886,0.03773584905660377,0.7735849056603774,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0
52,4.5458416408851745,0.07692307692307693,0.019230769230769232,0.7307692307692307,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,25,3,1,1,0
55,4.608099258743189,0.07272727272727272,0.01818181818181818,0.7454545454545455,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,24,4,1,1,0
69,4.497531478574233,0.057971014492753624,0.014492753623188406,0.7536231884057971,12,2,0,1,1,0,0,0,0,0,0,0,1,0,0,30,7,1,1,0
39,4.226832667191882,0.05128205128205128,0.0,0.717948717948718,9,2,0,1,1,0,0,0,0,0,0,0,0,0,0,21,5,0,0,0
40,4.258694969562841,0.05,0.0,0.725,9,2,0,1,1,0,0,0,0,0,0,0,0,0,0,22,6,0,0,0
46,4.234774727466919,0.06521739130434782,0.0,0.7391304347826086,9,2,0,2,1,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0
68,4.169676387432216,0.04411764705882353,0.029411764705882353,0.7352941176470589,13,2,0,2,1,0,0,0,0,0,0,0,0,0,0,33,5,0,0,0
40,4.021928094887362,0.05,0.025,0.725,8,1,0,2,1,0,0,0,0,0,0,0,0,0,0,19,5,0,0,0
82,4.360737530912046,0.024390243902439025,0.036585365853658534,0.7560975609756098,15,2,0,2,1,0,0,0,0,0,0,0,0,0,0,37,8,0,0,0
115,4.366199389510965,0.02608695652173913,0.043478260869565216,0.7478260869565218,21,1,0,2,1,0,0,0,0,0,0,0,0,0,0,54,8,0,0,0
77,4.287067101492644,0.025974025974025976,0.03896103896103896,0.7532467532467533,14,1,0,1,1,0,0,0,0,0,0,0,0,0,0,36,6,0,0,0
66,4.500755424712221,0.07575757575757576,0.015151515151515152,0.7121212121212122,13,2,0,2,1,0,0,0,0,0,0,0,1,0,0,34,5,1,1,0
54,4.596937038960122,0.07407407407407407,0.018518518518518517,0.7407407407407407,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,24,4,1,1,0
65,4.435313728473509,0.06153846153846154,0.015384615384615385,0.7384615384615385,12,1,0,1,1,0,0,0,0,0,0,0,1,0,0,29,8,1,1,0
31,4.1958164715376185,0.06451612903225806,0.0,0.7419354838709677,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0
48,4.426428324170391,0.08333333333333333,0.0,0.7083333333333334,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,20,3,1,1,0
49,4.292084633764723,0.08163265306122448,0.0,0.6938775510204082,11,1,0,2,1,0,0,0,0,0,0,0,0,0,0,29,5,0,0,0
51,4.23000332610214,0.0784313725490196,0.0,0.7058823529411765,11,2,0,2,1,0,0,0,0,0,0,0,0,0,0,29,5,0,0,0
52,4.169372576984147,0.07692307692307693,0.0,0.6730769230769231,13,2,0,2,1,0,0,0,0,0,0,0,0,0,0,31,5,0,0,0
42,4.433634982148038,0.047619047619047616,0.0,0.8095238095238095,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0
35,4.150292659616667,0.05714285714285714,0.0,0.7714285714285715,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0
30,4.164735178725505,0.06666666666666667,0.0,0.7333333333333333,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0
46,4.42868091308744,0.08695652173913043,0.0,0.7391304347826086,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,19,4,1,1,0
50,4.388438191111384,0.1,0.0,0.76,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,20,3,1,1,0
54,4.576207122686718,0.07407407407407407,0.0,0.7222222222222222,9,2,0,1,1,0,0,0,0,0,0,0,0,0,0,20,4,1,1,0
72,4.607376481108729,0.125,0.0,0.6805555555555556,12,2,0,1,1,0,0,0,0,0,0,0,0,0,0,32,4,1,0,0
72,4.597353726239563,0.125,0.0,0.6666666666666666,13,2,0,1,1,0,0,0,0,0,0,0,0,0,0,34,5,1,0,0
64,4.451167713367374,0.046875,0.0,0.75,13,2,0,2,1,0,0,0,0,0,0,0,0,0,0,32,7,1,0,0
53,4.390736201671182,0.018867924528301886,0.07547169811320754,0.7169811320754716,10,2,0,1,1,0,1,0,0,0,0,0,0,0,0,24,5,1,0,0
52,4.308506248764096,0.019230769230769232,0.07692307692307693,0.7115384615384616,10,2,0,1,1,0,1,0,0,0,0,0,0,0,0,25,6,1,0,0
62,4.592172568872771,0.08064516129032258,0.0,0.7741935483870968,9,2,0,1,1,0,1,0,0,0,0,0,0,0,0,23,5,1,0,0
63,4.462582749448796,0.07936507936507936,0.0,0.7301587301587301,12,4,0,1,1,0,1,0,0,0,0,0,0,0,0,28,5,1,0,0
63,4.518703488389905,0.07936507936507936,0.0,0.7619047619047619,10,2,0,1,1,0,1,0,0,0,0,0,0,0,0,25,6,1,0,0
86,4.931851895457664,0.05813953488372093,0.18604651162790697,0.6511627906976745,9,2,0,1,1,0,1,0,0,0,0,0,0,0,0,43,5,1,0,0
70,4.647988953063381,0.12857142857142856,0.22857142857142856,0.5142857142857142,9,2,0,1,1,0,1,0,0,0,0,0,0,0,0,23,5,1,0,0
51,4.26921901237665,0.0784313725490196,0.0,0.7058823529411765,11,2,0,2,1,0,0,0,0,0,0,0,0,0,0,28,6,0,0,0
37,4.2254973668028235,0.05405405405405406,0.0,0.7567567567567568,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0
36,4.329239931817577,0.05555555555555555,0.0,0.7777777777777778,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0
32,4.265319531114783,0.0625,0.0,0.75,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0
70,4.647988953063381,0.12857142857142856,0.22857142857142856,0.5142857142857142,9,2,0,1,1,0,1,0,0,0,0,0,0,0,0,23,5,1,0,0
51,4.593610635919461,0.0,0.0,0.8235294117647058,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0
47,4.50118938350047,0.0,0.0,0.8085106382978723,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0
55,4.471557895028154,0.0,0.0,0.7818181818181819,9,2,0,1,1,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0
86,4.287090292822917,0.13953488372093023,0.0,0.6046511627906976,19,2,0,1,1,0,0,0,0,0,0,0,0,0,0,49,5,0,0,0
40,4.215311532225101,0.05,0.0,0.75,8,2,0,1,1,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0
168,4.723117014095536,0.03571428571428571,0.0,0.75,28,5,0,1,1,0,0,0,0,0,0,0,2,0,0,79,5,0,1,0
41,4.155498040834077,0.04878048780487805,0.0,0.7317073170731707,9,2,0,1,1,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0
119,4.771867258173477,0.008403361344537815,0.0,0.8319327731092437,14,2,0,1,1,0,0,0,0,0,0,0,1,0,0,45,5,0,1,0
38,4.079338777744461,0.02631578947368421,0.0,0.7894736842105263,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0
161,4.671274009893492,0.006211180124223602,0.0,0.84472049689441,16,2,0,1,1,0,0,0,0,0,0,0,1,0,0,54,5,0,1,0
47,4.288973033478403,0.0425531914893617,0.0,0.7446808510638298,10,2,0,1,1,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0
46,4.61809490270042,0.043478260869565216,0.0,0.7608695652173914,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0
38,4.10293343438235,0.05263157894736842,0.0,0.7368421052631579,8,2,0,2,2,1,0,0,0,0,0,0,0,0,0,22,3,0,0,1
49,3.9538102933957355,0.08163265306122448,0.0,0.673469387755102,12,2,0,2,1,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0
43,4.216053126392615,0.046511627906976744,0.0,0.7441860465116279,9,2,0,2,2,1,0,0,0,0,0,0,0,0,0,22,4,1,0,0
59,4.466312154288327,0.03389830508474576,0.0,0.7796610169491526,11,2,0,2,1,0,0,0,0,0,0,0,0,0,0,30,4,0,0,0
73,4.601769068661698,0.0,0.0,0.8493150684931506,11,1,0,3,2,1,0,0,0,0,0,0,0,0,0,27,6,0,0,1
75,4.570103650577109,0.0,0.0,0.84,12,2,0,3,2,1,0,0,0,0,0,0,0,0,0,27,6,0,0,0
93,4.628894387909441,0.03225806451612903,0.0,0.8064516129032258,13,2,0,3,2,1,0,0,0,0,0,0,1,0,0,40,8,1,1,1
53,4.544353361106584,0.03773584905660377,0.0,0.7547169811320755,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0
136,4.712638782167627,0.03676470588235294,0.0,0.7647058823529411,22,4,0,1,1,0,0,0,0,0,0,0,1,0,0,62,5,0,1,0
57,4.4090564089705016,0.017543859649122806,0.03508771929824561,0.7894736842105263,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0
11,3.2776134368191165,0.0,0.0,0.9090909090909091,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0
18,3.6835423624332306,0.05555555555555555,0.0,0.7777777777777778,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0
24,4.136842188131012,0.0,0.0,0.875,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0
31,4.091135423220312,0.0,0.0,0.8709677419354839,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0
45,4.363966707392709,0.044444444444444446,0.0,0.7777777777777778,8,2,0,1,1,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0
30,3.9851744471284114,0.1,0.0,0.6666666666666666,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0
39,4.0865589495760055,0.05128205128205128,0.0,0.7435897435897436,8,2,0,1,1,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0
20,3.9841837197791885,0.05,0.0,0.8,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0
37,4.117389258694716,0.10810810810810811,0.0,0.7027027027027027,7,2,0,1,1,0,0,0,0,0,0,0,1,0,0,19,4,1,1,0
46,4.498317185215051,0.08695652173913043,0.0,0.7608695652173914,7,2,0,1,1,0,0,0,0,0,0,0,1,0,0,20,3,1,1,0
44,4.379664004902594,0.045454545454545456,0.0,0.7727272727272727,8,2,0,1,1,0,0,0,0,0,0,0,1,0,0,22,3,1,1,0
61,4.545010698005824,0.11475409836065574,0.0,0.6885245901639344,12,2,0,1,1,0,1,0,0,0,0,0,2,0,0,31,4,1,1,0
62,4.397271713403313,0.11290322580645161,0.0,0.6935483870967742,12,2,0,1,1,0,1,0,0,0,0,0,2,0,0,29,5,1,1,0
67,4.554384526052633,0.1044776119402985,0.0,0.7164179104477612,12,2,0,1,1,0,1,0,0,0,0,0,2,0,0,31,4,1,1,0
51,4.293632982922464,0.0784313725490196,0.0,0.7058823529411765,11,4,0,1,1,0,0,0,0,0,0,0,1,0,0,25,4,1,1,0
86,4.539526408457181,0.13953488372093023,0.0,0.6395348837209303,19,2,0,1,1,0,2,0,0,0,0,0,3,0,0,47,5,1,1,0
71,4.641614634721248,0.09859154929577464,0.0,0.704225352112676,14,2,0,1,1,0,1,0,0,0,0,0,2,0,0,33,7,1,1,0
34,4.17512313511346,0.029411764705882353,0.0,0.7941176470588235,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0
43,4.207511918502872,0.023255813953488372,0.0,0.813953488372093,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0
44,4.506791914980623,0.022727272727272728,0.0,0.7954545454545454,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0
58,4.486448667168354,0.017241379310344827,0.0,0.8103448275862069,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0
138,4.586525530482109,0.12318840579710146,0.0,0.6376811594202898,22,2,0,1,1,0,0,0,0,1,0,1,0,0,0,69,4,0,0,0
86,4.597378562665537,0.11627906976744186,0.0,0.6511627906976745,16,2,0,1,1,0,0,0,0,1,0,0,0,0,0,45,3,0,0,0
65,4.607778014535006,0.0,0.0,0.8153846153846154,10,2,0,1,1,0,0,0,0,0,0,0,0,0,0,29,6,1,0,0
71,4.6991313665512875,0.0,0.0,0.8309859154929577,10,2,0,1,1,0,0,0,0,0,0,0,0,0,0,28,4,1,0,0
68,4.433379577793649,0.10294117647058823,0.0,0.6617647058823529,15,2,0,0,0,0,0,0,0,1,0,0,3,0,0,40,3,1,1,0
56,4.454239966507295,0.10714285714285714,0.0,0.75,8,2,0,0,0,0,0,0,0,1,0,0,2,0,0,25,3,1,1,0
18,3.6835423624332306,0.05555555555555555,0.0,0.7777777777777778,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0
41,4.257078456355553,0.07317073170731707,0.0,0.7804878048780488,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,18,3,1,1,0
18,3.5724312513221195,0.0,0.0,0.8888888888888888,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,0,0,0
36,4.214192447093236,0.05555555555555555,0.0,0.75,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0
45,4.146756984930101,0.06666666666666667,0.0,0.7333333333333333,9,2,0,2,1,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0
24,3.851227480952956,0.041666666666666664,0.041666666666666664,0.7083333333333334,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0
20,3.721928094887362,0.05,0.05,0.7,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0
42,3.998762065326837,0.023809523809523808,0.023809523809523808,0.7619047619047619,8,2,0,1,1,0,0,0,0,0,0,0,0,0,0,19,6,0,0,0
35,4.0931498024738096,0.02857142857142857,0.05714285714285714,0.7428571428571429,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0
51,4.120297587146566,0.0196078431372549,0.0392156862745098,0.7647058823529411,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0
46,4.408687770945179,0.08695652173913043,0.021739130434782608,0.6956521739130435,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,25,3,1,1,0
47,4.39439044714613,0.0851063829787234,0.02127659574468085,0.7021276595744681,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,24,4,1,1,0
64,4.4311933125951875,0.0625,0.015625,0.734375,12,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,7,1,1,0
42,4.427333493898266,0.047619047619047616,0.0,0.7380952380952381,9,2,0,1,1,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0
44,4.38479042511129,0.045454545454545456,0.0,0.75,9,2,0,1,1,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0
45,4.129981707104246,0.06666666666666667,0.0,0.7333333333333333,9,2,0,2,1,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0
66,4.0193245533361965,0.045454545454545456,0.030303030303030304,0.7272727272727273,13,2,0,3,2,0,0,1,0,0,0,0,0,0,0,33,5,0,0,0
42,4.041010577489154,0.047619047619047616,0.023809523809523808,0.7380952380952381,8,1,0,2,1,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0
80,4.2407571655616305,0.025,0.0375,0.75,15,2,0,2,1,0,0,0,0,0,0,0,0,0,0,37,8,0,0,0
110,4.280283112935183,0.02727272727272727,0.045454545454545456,0.7363636363636363,21,2,0,2,1,0,0,0,0,0,0,0,0,0,0,53,9,0,0,0
78,4.27010370192972,0.02564102564102564,0.038461538461538464,0.7564102564102564,14,1,0,1,1,0,0,0,0,0,0,0,0,0,0,36,6,0,0,0
64,4.396327478924766,0.078125,0.015625,0.703125,13,2,0,2,1,0,0,0,0,0,0,0,1,0,0,33,6,1,1,0
57,4.6306211542878835,0.07017543859649122,0.017543859649122806,0.7543859649122807,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,24,4,1,1,0
63,4.351825510898201,0.06349206349206349,0.015873015873015872,0.7301587301587301,12,2,0,1,1,0,0,0,0,0,0,0,1,0,0,30,7,1,1,0
35,4.400432302535624,0.05714285714285714,0.0,0.7714285714285715,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0
54,4.725079345229454,0.07407407407407407,0.0,0.7407407407407407,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,19,4,1,1,0
54,4.318525968657226,0.07407407407407407,0.0,0.7222222222222222,11,2,0,2,1,0,0,0,0,0,0,0,0,0,0,29,5,0,0,0
56,4.422292014748012,0.07142857142857142,0.0,0.7321428571428571,11,2,0,2,1,0,0,0,0,0,0,0,0,0,0,29,5,0,0,0
52,4.2223511827949824,0.07692307692307693,0.0,0.6730769230769231,13,2,0,2,1,0,0,0,0,0,0,0,0,0,0,30,6,0,0,0
39,4.406821128952238,0.05128205128205128,0.0,0.7948717948717948,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0
34,4.138502179294739,0.058823529411764705,0.0,0.7647058823529411,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0
35,4.400432302535624,0.05714285714285714,0.0,0.7714285714285715,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0
57,4.536849610990577,0.07017543859649122,0.0,0.7894736842105263,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,20,3,1,1,0
48,4.402235418780177,0.10416666666666667,0.0,0.75,7,1,1,1,1,0,0,0,0,0,0,0,0,0,1,20,3,1,1,0
55,4.50610579557161,0.07272727272727272,0.0,0.7272727272727273,9,2,0,1,1,0,0,0,0,0,0,0,0,0,0,21,3,1,1,0
67,4.632669787214372,0.13432835820895522,0.0,0.6567164179104478,12,2,0,1,1,0,0,0,0,0,0,0,0,0,0,32,4,1,0,0
71,4.686646361101139,0.1267605633802817,0.0,0.6619718309859155,13,2,0,1,1,0,0,0,0,0,0,0,0,0,0,34,5,1,0,0
62,4.341615353664918,0.04838709677419355,0.0,0.7419354838709677,13,2,0,2,1,0,0,0,0,0,0,0,0,0,0,33,6,1,0,0
53,4.376493041253004,0.018867924528301886,0.07547169811320754,0.7169811320754716,10,2,0,1,1,0,1,0,0,0,0,0,0,0,0,24,5,1,0,0
56,4.443416700493253,0.017857142857142856,0.07142857142857142,0.7321428571428571,10,2,0,1,1,0,1,0,0,0,0,0,0,0,0,25,6,1,0,0
61,4.546385337991173,0.08196721311475409,0.0,0.7704918032786885,9,2,0,1,1,0,1,0,0,0,0,0,0,0,0,23,5,1,0,0
69,4.488373008345982,0.07246376811594203,0.0,0.7536231884057971,12,4,0,1,1,0,1,0,0,0,0,0,0,0,0,28,5,1,0,0
67,4.575188960428954,0.07462686567164178,0.0,0.7761194029850746,10,2,0,1,1,0,1,0,0,0,0,0,0,0,0,25,6,1,0,0
99,4.87542812135451,0.050505050505050504,0.16161616161616163,0.696969696969697,9,2,0,1,1,0,1,0,0,0,0,0,0,0,0,43,5,1,0,0
68,4.661937885815817,0.1323529411764706,0.23529411764705882,0.5,9,2,0,1,1,0,1,0,0,0,0,0,0,0,0,23,5,1,0,0
55,4.48020475335489,0.07272727272727272,0.0,0.7272727272727273,11,1,0,2,1,0,0,0,0,0,0,0,0,0,0,29,5,0,0,0
40,4.28064098352728,0.05,0.0,0.775,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0
38,4.366091329119193,0.05263157894736842,0.0,0.7894736842105263,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0
32,4.327819531114783,0.0625,0.0,0.75,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0
75,4.792944230873069,0.12,0.21333333333333335,0.5466666666666666,9,2,0,1,1,0,1,0,0,0,0,0,0,0,0,22,6,1,0,0
55,4.4674567588611955,0.0,0.0,0.8363636363636363,8,2,0,1,1,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0
43,4.385453417442482,0.0,0.0,0.7906976744186046,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0
50,4.403074189428569,0.0,0.0,0.76,9,2,0,1,1,0,0,0,0,0,0,0,0,0,0,26,4,0,0,0
93,4.405188609846929,0.12903225806451613,0.0,0.6344086021505376,19,2,0,1,1,0,0,0,0,0,0,0,0,0,0,50,4,0,0,0
40,4.165311532225101,0.05,0.0,0.75,8,2,0,1,1,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0
158,4.623526617979159,0.0379746835443038,0.0,0.7341772151898734,28,5,0,1,1,0,0,0,0,0,0,0,2,0,0,77,6,0,1,0
43,4.309076382206569,0.046511627906976744,0.0,0.7441860465116279,9,2,0,1,1,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0
115,4.773370239408157,0.008695652173913044,0.0,0.8260869565217391,14,2,0,1,1,0,0,0,0,0,0,0,1,0,0,45,5,0,1,0
43,4.4400700580377555,0.023255813953488372,0.0,0.813953488372093,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0
159,4.592049659239923,0.006289308176100629,0.0,0.8427672955974843,16,2,0,1,1,0,0,0,0,0,0,0,1,0,0,54,5,0,1,0
45,4.12554324176603,0.044444444444444446,0.0,0.7333333333333333,10,2,0,1,1,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0
43,4.329491278917676,0.046511627906976744,0.0,0.7441860465116279,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0
37,4.270132081786694,0.05405405405405406,0.0,0.7297297297297297,8,2,0,2,2,1,0,0,0,0,0,0,0,0,0,22,3,0,0,1
53,4.043312671258589,0.07547169811320754,0.0,0.6981132075471698,12,2,0,2,1,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0
42,4.361740934322945,0.047619047619047616,0.0,0.7380952380952381,9,2,0,2,2,1,0,0,0,0,0,0,0,0,0,22,3,0,0,0
53,4.316436769522185,0.03773584905660377,0.0,0.7547169811320755,11,2,0,2,1,0,0,0,0,0,0,0,0,0,0,29,5,0,0,0
69,4.613261220781443,0.0,0.0,0.8405797101449275,11,1,0,3,2,1,0,0,0,0,0,0,0,0,0,26,7,0,0,1
73,4.52340345625338,0.0,0.0,0.8356164383561644,12,2,0,3,2,1,0,0,0,0,0,0,0,0,0,26,6,0,0,0
96,4.861983945700511,0.03125,0.0,0.8125,13,2,0,3,2,1,0,0,0,0,0,0,1,0,0,42,6,1,1,1
52,4.470167247928841,0.038461538461538464,0.0,0.75,10,2,0,1,1,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0
129,4.731747228521991,0.03875968992248062,0.0,0.751937984496124,22,4,0,1,1,0,0,0,0,0,0,0,1,0,0,62,5,0,1,0
51,4.120297587146566,0.0196078431372549,0.0392156862745098,0.7647058823529411,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0
17,3.6901165175936654,0.058823529411764705,0.0,0.7647058823529411,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0
26,4.2098671219040344,0.0,0.0,0.8846153846153846,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0
36,4.350209029099895,0.0,0.0,0.8888888888888888,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0
46,4.316827716832513,0.043478260869565216,0.0,0.782608695652174,8,2,0,1,1,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0
31,3.9976968118577383,0.0967741935483871,0.0,0.6774193548387096,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0
40,4.153055907333275,0.05,0.0,0.75,8,2,0,1,1,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0
20,3.8841837197791884,0.05,0.0,0.8,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0
46,4.454838924345487,0.08695652173913043,0.0,0.7608695652173914,7,2,0,1,1,0,0,0,0,0,0,0,1,0,0,20,3,1,1,0
48,4.50337610570254,0.08333333333333333,0.0,0.7708333333333334,7,1,0,1,1,0,0,0,0,0,0,0,1,0,0,19,4,1,1,0
43,4.274874638322402,0.046511627906976744,0.0,0.7674418604651163,8,2,0,1,1,0,0,0,0,0,0,0,1,0,0,22,3,1,1,0
64,4.421973149067329,0.109375,0.0,0.703125,12,2,0,1,1,0,1,0,0,0,0,0,2,0,0,31,4,1,1,0
65,4.4585410362323845,0.1076923076923077,0.0,0.7076923076923077,12,2,0,1,1,0,1,0,0,0,0,0,2,0,0,31,4,1,1,0
66,4.577818550881618,0.10606060606060606,0.0,0.7121212121212122,12,2,0,1,1,0,1,0,0,0,0,0,2,0,0,31,4,1,1,0
46,4.218045699426354,0.08695652173913043,0.0,0.6739130434782609,11,4,0,1,1,0,0,0,0,0,0,0,1,0,0,25,4,1,1,0
88,4.554835303353103,0.13636363636363635,0.0,0.6477272727272727,19,2,0,1,1,0,2,0,0,0,0,0,3,0,0,45,6,1,1,0
74,4.578547326520024,0.0945945945945946,0.0,0.7162162162162162,14,2,0,1,1,0,1,0,0,0,0,0,2,0,0,34,7,1,1,0
